artist,artistLabel,sitelinks
http://www.wikidata.org/entity/Q4916278,Birgit Nordin,10
http://www.wikidata.org/entity/Q1390046,Peter Mattei,10
http://www.wikidata.org/entity/Q4354921,Bertha Tammelin,10
http://www.wikidata.org/entity/Q980879,Putte Wickman,9
http://www.wikidata.org/entity/Q1260343,Dror Feiler,9
http://www.wikidata.org/entity/Q7085856,Olle Holmquist,9
http://www.wikidata.org/entity/Q2266600,Jonas Björler,9
http://www.wikidata.org/entity/Q353092,Ulf Wakenius,9
http://www.wikidata.org/entity/Q692496,Arne Hülphers,9
http://www.wikidata.org/entity/Q920770,Sven-David Sandström,9
http://www.wikidata.org/entity/Q704614,Jacob Niclas Ahlström,9
http://www.wikidata.org/entity/Q1377235,Nicholaus Arson,9
http://www.wikidata.org/entity/Q1195141,Ika Peyron,9
http://www.wikidata.org/entity/Q2613205,Anders Jivarp,9
http://www.wikidata.org/entity/Q2503663,Dave Lepard,9
http://www.wikidata.org/entity/Q1158994,Dan Berglund,9
http://www.wikidata.org/entity/Q2725622,Pontus Norgren,9
http://www.wikidata.org/entity/Q3141598,Joakim Thåström,9
http://www.wikidata.org/entity/Q79823084,1.Cuz,9
http://www.wikidata.org/entity/Q4753736,Anders Björler,9
http://www.wikidata.org/entity/Q118383539,C.Gambino,9
http://www.wikidata.org/entity/Q1818002,Lennart Åberg,9
http://www.wikidata.org/entity/Q725422,Magnus Lindgren,9
http://www.wikidata.org/entity/Q1993141,Tor Mann,9
http://www.wikidata.org/entity/Q4956714,Åsa Jinder,9
http://www.wikidata.org/entity/Q322836,Erik Tulindberg,9
http://www.wikidata.org/entity/Q446015,Nina Kinert,9
http://www.wikidata.org/entity/Q1686922,Jennie Abrahamson,9
http://www.wikidata.org/entity/Q4969649,Josefin Nilsson,9
http://www.wikidata.org/entity/Q748553,Jesper Swedberg,9
http://www.wikidata.org/entity/Q370216,Haquin Spegel,9
http://www.wikidata.org/entity/Q79791907,Linnea Södahl,9
http://www.wikidata.org/entity/Q4354430,Britt G. Hallqvist,9
http://www.wikidata.org/entity/Q931637,Carl-Johan Vallgren,9
http://www.wikidata.org/entity/Q275406,Catarina Ligendza,9
http://www.wikidata.org/entity/Q1040710,Carl Stenborg,9
http://www.wikidata.org/entity/Q948978,Thomas Vikström,9
http://www.wikidata.org/entity/Q2059092,Kerstin Thorborg,9
http://www.wikidata.org/entity/Q4943845,Sophie Cysch,9
http://www.wikidata.org/entity/Q4944538,Kjerstin Dellert,9
http://www.wikidata.org/entity/Q4681829,Adelaide Skilondz,9
http://www.wikidata.org/entity/Q1325598,Karin Branzell,9
http://www.wikidata.org/entity/Q515076,Folke Rabe,8
http://www.wikidata.org/entity/Q188208,Åke Persson,8
http://www.wikidata.org/entity/Q183451,Oscar Byström,8
http://www.wikidata.org/entity/Q323435,Jacob Adolf Hägg,8
http://www.wikidata.org/entity/Q325094,Hans Leygraf,8
http://www.wikidata.org/entity/Q462791,Anna Charlier,8
http://www.wikidata.org/entity/Q1811264,Ken Ring,8
http://www.wikidata.org/entity/Q24731,Harry Arnold,8
http://www.wikidata.org/entity/Q504616,Yngve Sköld,8
http://www.wikidata.org/entity/Q2638205,Byz,8
http://www.wikidata.org/entity/Q467544,Michelle Meldrum,8
http://www.wikidata.org/entity/Q5216357,Daniel Adams-Ray,8
http://www.wikidata.org/entity/Q729135,Nils Lindberg,8
http://www.wikidata.org/entity/Q1550949,Johan Fredrik Berwald,8
http://www.wikidata.org/entity/Q966779,Magnus Öström,8
http://www.wikidata.org/entity/Q1459831,Peps Persson,8
http://www.wikidata.org/entity/Q1195436,Aurore von Haxthausen,8
http://www.wikidata.org/entity/Q1398058,Sven-Erik Magnusson,8
http://www.wikidata.org/entity/Q2642706,Tomas Asklund,8
http://www.wikidata.org/entity/Q1807090,Olle Ljungström,8
http://www.wikidata.org/entity/Q2604280,Stefan Elmgren,8
http://www.wikidata.org/entity/Q3277287,Patrik Jensen,8
http://www.wikidata.org/entity/Q3499149,Patrik Isaksson,8
http://www.wikidata.org/entity/Q23044709,Fanny Avonne,8
http://www.wikidata.org/entity/Q3429588,Jakob Hellman,8
http://www.wikidata.org/entity/Q4962439,Marie Lindberg,8
http://www.wikidata.org/entity/Q4944997,Monica Dominique,8
http://www.wikidata.org/entity/Q6132026,Roland Pöntinen,8
http://www.wikidata.org/entity/Q11715779,Jakob Lindberg,8
http://www.wikidata.org/entity/Q590896,Anton Jörgen Andersen,8
http://www.wikidata.org/entity/Q370286,Frans Helmerson,8
http://www.wikidata.org/entity/Q453469,El Perro del Mar,8
http://www.wikidata.org/entity/Q1381616,Nicolai Dunger,8
http://www.wikidata.org/entity/Q4955568,Amanda Bergman,8
http://www.wikidata.org/entity/Q4971348,Mathilda d'Orozco,8
http://www.wikidata.org/entity/Q327853,C.V.A. Strandberg,8
http://www.wikidata.org/entity/Q719062,John Larsson,8
http://www.wikidata.org/entity/Q706197,Gunnar Wiklund,8
http://www.wikidata.org/entity/Q984594,Göran Söllscher,8
http://www.wikidata.org/entity/Q29582504,Rhys,8
http://www.wikidata.org/entity/Q998221,Friedrich Jürgensson,8
http://www.wikidata.org/entity/Q1735616,Katarina Karnéus,8
http://www.wikidata.org/entity/Q3109655,Torsten Ralf,8
http://www.wikidata.org/entity/Q1081170,Birgit Finnilä,8
http://www.wikidata.org/entity/Q4961854,Adelaide Leuhusen,8
http://www.wikidata.org/entity/Q4352788,Nanny Larsén-Todsen,8
http://www.wikidata.org/entity/Q4457269,Camilla Tilling,8
http://www.wikidata.org/entity/Q4495112,Ann Hallenberg,8
http://www.wikidata.org/entity/Q4977710,Hjördis Schymberg,8
http://www.wikidata.org/entity/Q1139251,Crazy Lixx,7
http://www.wikidata.org/entity/Q984394,Melodie MC,7
http://www.wikidata.org/entity/Q1056689,Peter Olsson,7
http://www.wikidata.org/entity/Q186332,Matti Bye,7
http://www.wikidata.org/entity/Q2631840,Adam Tensta,7
http://www.wikidata.org/entity/Q866890,Håkan von Eichwald,7
http://www.wikidata.org/entity/Q3064782,Swingfly,7
http://www.wikidata.org/entity/Q4348115,Kalle Moraeus,7
http://www.wikidata.org/entity/Q1358621,Ernst Ellberg,7
http://www.wikidata.org/entity/Q1807561,Sten Broman,7
http://www.wikidata.org/entity/Q1374960,Lars Sjösten,7
http://www.wikidata.org/entity/Q3324777,Chris Dangerous,7
http://www.wikidata.org/entity/Q2440968,Tommy Denander,7
http://www.wikidata.org/entity/Q3703326,David Sandström,7
http://www.wikidata.org/entity/Q1994924,Stig Westerberg,7
http://www.wikidata.org/entity/Q2443762,Torbjörn Iwan Lundquist,7
http://www.wikidata.org/entity/Q3370191,Reine Fiske,7
http://www.wikidata.org/entity/Q4951121,Kajsa Grytt,7
http://www.wikidata.org/entity/Q5238400,Blackmoon,7
http://www.wikidata.org/entity/Q4356729,Ola Magnell,7
http://www.wikidata.org/entity/Q4941458,Py Bäckman,7
http://www.wikidata.org/entity/Q4942160,Anna Casparsson,7
http://www.wikidata.org/entity/Q4887793,Bengt Forsberg,7
http://www.wikidata.org/entity/Q6086362,Mats Rådberg,7
http://www.wikidata.org/entity/Q5791694,Wilhelm Harteveld,7
http://www.wikidata.org/entity/Q5807802,Magnus Hjorth,7
http://www.wikidata.org/entity/Q5745166,Göran Fristorp,7
http://www.wikidata.org/entity/Q131480991,Gaboro,7
http://www.wikidata.org/entity/Q1692102,Johan Wikmanson,7
http://www.wikidata.org/entity/Q5340378,Eduard Brendler,7
http://www.wikidata.org/entity/Q284419,Lasse Lindh,7
